"bulletin:16B","__________________________
COMPENSATION

You will receive a bonus for stopping any trespasser. A smaller bonus is provided for firing on, but missing, your target.

__________________________
WEAPONS PROTOCOL

Review instructional diagram on following page.","__________________________
COMPENSACIÓN

Se le otorgará una compensación económica por cada intruso que neutralice. Si dispara sin alcanzar su objetivo, recibirá una compensación menor.

__________________________
PROTOCOLO DE USO DE ARMAS

Revise el diagrama de adiestramiento de la siguiente página."
"bulletin:18A","Unfavorable international press has affected immigration protocol.

All denials must be accompanied by a REASON FOR DENIAL stamp.

A new computer inking system has been installed. Interrogate discrepancies to prime the REASON FOR DENIAL stamp.

Continued...","El acoso por parte de la prensa internacional ha afectado a nuestro protocolo de inmigración.

Toda denegación de entrada debe ir acompañada de un sello con la RAZÓN de tal denegación.

(Continúa)"
"bulletin:18B","__________________________
DENIAL PROTOCOL

REASON FOR DENIAL stamp is activated on first interrogation.

When denying entry, stamp both DENIED and REASON FOR DENIAL on passport.

If applicant clarifies discrepancies sufficiently, approval is authorized even while REASON FOR DENIAL stamp remains available.","__________________________
PROTOCOLO DE DENEGACIÓN

Cuando inicie un interrogatorio, se habilitará el sello de RAZÓN de la denegación.

Al denegar la entrada a un solicitante, selle el documento correspondiente con DENEGADO y la RAZÓN del tal denegación.

En caso de que el solicitante aclarase satisfactoriamente las discrepancias, se autorizará la aprobación, aunque el sello de RAZÓN de la denegación seguirá habilitado."
"bulletin:19A","Impor rejects all imported goods from Arstotzka.

Under request from the Ministry of Trade, the Ministry of Admission will react to this violation.

Deny all travelers from Impor.","Imporia ha impuesto un bloqueo comercial a Arstotzka.


El Ministerio de Admisiones, a petición del Ministerio de Comercio, reaccionará convenientemente a tal agresión. 

Deniegue la entrada a todo ciudadano de Imporia."
"bulletin:20A","Impor has relented on their faulty policy.

Imporians are now permitted entry.

The divisional authority of East Grestin operations will visit again today.","Imporia ha abandonado su ultrajante política comercial.

La entrada de ciudadanos imporios vuelve a estar permitida.

La autoridad divisional de operaciones de Grestin le visitará hoy de nuevo."
"bulletin:21A","A special program for political asylum has been established.

Those seeking asylum must carry a valid GRANT OF ASYLUM.

Entrants with such a grant do not require an ENTRY PERMIT or an ID SUPPLEMENT.","El gobierno ha implantado un programa especial de asilo político.

Los solicitantes que deseen cogerse al programa deberán poseer una CONCESIÓN DE ASILO válida"
"bulletin:23A","Your position is important and your responsibilities are broad.

Follow all protocols strictly.","Su cargo es de vital importancia y sus responsabilidades son muchas.

Sea extremadamente estricto en la aplicación de los protocolos."
"bulletin:24A","Recent events have cast suspicion on the activities of Arstotzkan citizens in the ALTAN district.

The Ministry of Information has requested our cooperation.

A special drawer for confiscating documents has been installed in your booth.

Continued...","Acontecimientos recientes han levantado sospechas acerca de las actividades de ciudadanos arstotzkos en la región de ALTAN.

El Ministerio de Información ha solicitado nuestra cooperación.

A tal efecto, se ha instalado en su garita una gaveta para el decomiso de documentos.

(Continúa)"
"bulletin:24B","The rulebook has been updated with information regarding confiscation policy.

Confiscate all Arstotzkan passports from residents living in ALTAN district.

Travelers may still be granted entry if passport is confiscated and no other rules are violated.

PASSPORT SEIZURE slips will be issued to allow entry or denial without a passport.","El reglamento ha sido actualizado con instrucciones relativas a los protocolos de decomiso.

Confisque todo pasaporte arstotzko de ciudadanos afincados en la región de ALTAN.

En caso de que no haya incurrido en ninguna otra infracción de las normas, el solicitante cuyo pasaporte haya sido decomisado podrá acceder al país.

Se extenderá un COMPROBANTE DE DECOMISO con objeto de aprobar o denegar la entrada aun cuando se haya confiscado el pasaporte."
"bulletin:25A","United Federation citizens present a risk of spreading infectious disease.

Deny all entrants from United Federation.

Continue to confiscate Arstotzkan passports from residents living in ALTAN district.","Los ciudadanos de la Unión Federal son susceptibles de propagar cierta enfermedad contagiosa.

Deniegue la entrada a todo solicitante de la Unión Federal.

Prosiga con el decomiso de los pasaportes arstotzkos pertenecientes a residentes de la región de ALTAN."
"bulletin:26A","The risk of disease is too great. A new protocol has been instituted.

All entrants must carry a valid CERTIFICATE OF VACCINATION with an up-to-date POLIO vaccine.

This requirement extends to natives, foreigners, diplomats, and asylum seekers.

Continued...","El riesgo de contagio es demasiado grande. Se ha instaurado un nuevo protocolo.

Todos los solicitantes deben estar en posesión de un CERTIFICADO DE VACUNACIÓN válido que incluya una vacuna contra la POLIO vigente.

Se extenderá tal requerimiento a nativos, extranjeros, diplomáticos y solicitantes de asilo.

(Continúa)"
"bulletin:26B","United Federation citizens are permitted entry with such certification.

Continue to confiscate Arstotzkan passports from residents living in ALTAN district.","Se permitirá la entrada de aquellos ciudadanos de la Unión Federal que presenten tal certificado.

Prosiga con el decomiso de los pasaportes arstotzkos pertenecientes a residentes de la región de ALTAN."
"bulletin:27A","In order to improve efficiency, the ENTRY PERMIT and ID SUPPLEMENT have been consolidated into a single ACCESS PERMIT.

Foreigners are now required to present a valid ACCESS PERMIT.

Continued...","Con vistas a mejorar la eficiencia de nuestros procesos, el PERMISO DE ENTRADA y la TARJETA DE IDENTIFICACIÓN han sido combinados en un único PERMISO DE ACCESO.

A partir de hoy, los solicitantes extranjeros deberán presentar un PERMISO DE ACCESO en regla.

(Continúa)"
"bulletin:27B","Yesterday's coordinated attack has prompted an emergency meeting. 

An important Kolechian negotiator will arrive today to discuss issues at this checkpoint.

Continue to confiscate Arstotzkan passports from residents living in ALTAN district.","El ataque coordinado de ayer ha propiciado el acaecimiento de una cumbre de urgencia.

Un importante negociador kolechio llegará hoy a este puesto fronterizo para dialogar sobre lo sucedido.

Prosiga con el decomiso de los pasaportes arstotzkos pertenecientes a residentes de la región de ALTAN."
"bulletin:28A","In response to continued attacks, the Ministry of Information is expanding the passport confiscation program.

Confiscate all Arstotzkan passports from native entrants.

There are no exceptions.

Do not confiscate foreign passports.","Como respuesta a los ataques constantes, el Ministerio de Información acaba de expandir su programa de decomiso de pasaportes.

Confisque todos los pasaportes de ciudadanos arstotzkos.

No haga excepciones.

No confisque pasaportes extranjeros."
"bulletin:29A","[NOTICE] All government workers are subject to a thorough information audit. Involvement with unauthorized groups is grounds for immediate arrest.

Your audit is scheduled for: DECEMBER 24

DO NOT LEAVE YOUR DESIGNATED REGION.

Continued...","[NOTICE] Todos los funcionarios del gobierno están obligados a asistir a una sesión de control en profundidad. La implicación con grupos no autorizados será causa de arresto inmediato.

Su sesión tendrá lugar el 24 DE DICIEMBRE.

NO ABANDONE LA REGIÓN A LA QUE FUE ASIGNADO.

(Continúa)"
"bulletin:29B","Continue to confiscate all Arstotzkan passports from native entrants.","Prosiga con el decomiso de los pasaportes pertenecientes a solicitantes oriundos de Arstotzka."
"bulletin:30A","[NOTICE] All government workers are subject to a thorough information audit. Involvement with unauthorized groups is grounds for immediate arrest.

Your audit is scheduled for: DECEMBER 24

DO NOT LEAVE YOUR DESIGNATED REGION.

Continued...","[NOTICE] Todos los funcionarios del gobierno están obligados a asistir a detallada sesión de control. La implicación con grupos no autorizados será causa de arresto inmediato.

Su sesión tendrá lugar el 24 DE DICIEMBRE.

NO ABANDONE LA ZONA  A LA QUE FUE ASIGNADO.

(Continúa)"
"bulletin:30B","Continue to confiscate all Arstotzkan passports from native entrants.","Prosiga con el decomiso de los pasaportes pertenecientes a nativos arstotzkos."
"bulletin:31A","The Ministry of Admission is involved in discussions regarding the closure of this checkpoint.

Until a decision is made, maintain your duties as ordered.

Continued...","El Ministerio de Admisiones está considerando el cierre de este puesto fronterizo.

Hasta que se llegue a una conclusión, continúe distinguiéndose en el ejercicio de su deber tal y como le ha sido ordenado.

(Continúa)"
"bulletin:31B","You are scheduled for an information audit tomorrow morning.

DO NOT LEAVE YOUR DESIGNATED REGION.

Continue to confiscate all Arstotzkan passports from native entrants.","Mañana deberá asistir a una reunión informativa.

NO ABANDONE LA REGIÓN A LA QUE FUE ASIGNADO.

Prosiga con el decomiso de los pasaportes pertenecientes a nativos arstotzkos."
"facts","$paper: Invalid $fact","Problema con $paper: $fact"
"facts","Missing $paper","Falta $paper"
"facts","$0 DISTRICT","REGIÓN DE $0"
"facts","Presence","Presencia"
"facts","Sufficience","Mediocridad"
"facts","Excellence","Excelencia"
"facts","Obristan","Obristán"
"facts","Antegria","Antegria"
"facts","Republia","Republia"
"facts","UnitedFed","U.F."
"facts","Impor","Imporia"
"facts","Kolechia","Kolechia"
"facts","Arstotzka","Arstotzka"
"facts","Skal","Skal"
"facts","Lorndaz","Lorndaz"
"facts","Mergerous","Mergerous"
"facts","St. Marmero","San Marmero"
"facts","Glorian","Gloriana"
"facts","Outer Grouse","Fora Grouse"
"facts","True Glorian","Gloriana Real"
"facts","Lesrenadi","Lesrenadia"
"facts","Bostan","Bostán"
"facts","Great Rapid","Great Rapid"
"facts","Shingleton","Shingleton"
"facts","Korista City","Korista"
"facts","Enkyo","Enkyo"
"facts","Haihan","Haihan"
"facts","Tsunkeido","Tsunkeido"
"facts","Yurko City","Yurko"
"facts","Vedor","Vedor"
"facts","West Grestin","Grestin Occ."
"facts","Orvech Vonor","Orvech Vonor"
"facts","East Grestin","Grestin Or."
"facts","Paradizna","Paradizna"
"facts","Passport","Pasaporte"
"facts","Entry Ticket","Tique acceso"
"facts","Entry Permit","Perm. entrada"
"facts","Work Pass","Perm. trabajo"
"facts","Id Card","D.A.I."
"facts","Id Supplement","Tarj. identidad"
"facts","Access Permit","Perm. acceso"
"facts","Diplomatic Auth","Aut. diplom."
"facts","Asylum Grant","Conc. asilo"
"facts","Vaccine Cert","Cert. vacun."
"facts","Identity Record","Ficha ident."
"facts","Fingerprints","Huellas"
"facts","Name","Nombre"
"facts","Id Number","Nº Pasaporte"
"facts","Expiration Date","Caducidad"
"facts","Issuing City","Ciudad exp."
"facts","Birth Date","Fecha nac."
"facts","Alias","Alias"
"facts","Height","Altura"
"facts","Weight","Peso"
"facts","Description","Descripción"
"facts","Thumbprint","Huella"
"facts","Date","Fecha"
"facts","Purpose","Motivo"
"facts","Duration","Duración"
"facts","Face","Rostro"
"facts","District","Región"
"facts","Gender","Sexo"
"facts","Work End Date","Fin trabajo"
"facts","Altan","Altan"
"facts","Vescillo","Vescillo"
"facts","Burnton","Burnton"
"facts","Octovalis","Octovalis"
"facts","Gennistora","Gennistora"
"facts","Lendiforma","Lendiforma"
"facts","Wozenfield","Wozenfield"
"facts","Fardesto","Fardesto"
"facts","DENTISTRY","ODONTOLOGÍA"
"facts","HEALTH-CARE","MEDICINA"
"facts","GENERAL-LABOR","NO CUALIFICADO"
"facts","ENGINEERING","INGENIERÍA"
"facts","SPORTS","DEPORTE"
"facts","ARCHITECTURE","ARQUITECTURA"
"facts","FOOD-SERVICE","ALIMENTACIÓN"
"facts","AVIATION","AVIACIÓN"
"facts","ACCOUNTING","CONTABILIDAD"
"facts","FISHING","PESCA"
"facts","DRAFTING","RECLUTAMIENTO"
"facts","RESEARCH","INVESTIGACIÓN"
"facts","FINE-ARTS","BELLAS ARTES"
"facts","AGRICULTURE","AGRICULTURA"
"facts","MANUFACTURING","MANUFACTURA"
"facts","CONSTRUCTION","CONSTRUCCIÓN"
"facts","SURVEYING","TOPOGRAFÍA"
"facts","STATISTICS","ESTADÍSTICA"
"facts","POLIO","POLIO"
"facts","HPV","VHP"
"facts","COWPOX","VIRUELA"
"facts","TETANUS","TÉTANOS"
"facts","YEL.FEV.","FIEBRE AM."
"facts","CHOLERA","CÓLERA"
"facts","RUBELLA","RUBEOLA"
"facts","HEP-B","HEPAT. B"
"facts","MEASLES","SARAMPIÓN"
"facts","TUBERC.","TUBERC."
"facts","2 DAYS","2 DÍAS"
"facts","14 DAYS","14 DÍAS"
"facts","1 MONTH","1 MES"
"facts","2 MONTHS","2 MESES"
"facts","3 MONTHS","3 MESES"
"facts","6 MONTHS","6 MESES"
"facts","1 YEAR","1 AÑO"
"facts","FOREVER","PARA SIEMPRE"
"facts","visit","turismo"
"facts","transit","tránsito"
"facts","work","trabajo"
"facts","immigrate","inmigración"
"facts","Possible Smuggler Admitted","Admisión de posible traficante"
"facts","Missing documents","Documentos no presentados"
"facts","Wanted criminal admitted","Criminal en busca y captura"
"facts","Incorrect purpose response","Respuesta incorrecta: motivo"
"facts","Incorrect visit duration response","Respuesta falsa: duración de visita"
"facts","Passport: Non-matching photo","Pasaporte: fotogr. no coincidente"
"facts","Forged Entry Permit","Permiso de entrada falsificado"
"facts","Forged Work Pass","Permiso de trabajo falsificado"
"facts","Id Card: Non-matching photo","D.A.I.: fotografía no coincidente"
"facts","Forged Access Permit","Permiso de acceso falsificado"
"facts","No Diplomatic Access to Arstotzka","Sin acceso diplomático a Arstotzka"
"facts","Forged Diplomatic Auth","Autorización diplomática falsificada"
"facts","Forged Asylum Grant Seal","Sello de concesión de asilo falso"
"facts","Necessary vaccine expired","Vacuna necesaria caducada"
"facts","Missing necessary vaccine","Carencia de vacuna necesaria"
"facts","Name does not match record","Nombre no coincidente con ficha"
"facts","Alias does not match record","Alias no coincidente con ficha"
"facts","Fingerprints do not match record","Huellas no coincidentes con ficha"
"facts","Cobrastan is not a real country","Cobrastán no existe como país"
"facts","No entry from Antegria","No se admiten entradas de  Antegria"
"facts","No entry from Arstotzka","No se admiten entradas de Arstotzka"
"facts","No entry from Republia","No se admiten entradas de Republia"
"facts","No entry from United Fed","No se admiten entradas de U.F."
"facts","No entry from Obristan","No se admiten entradas de Obristán"
"facts","No entry from Impor","No se admiten entradas de Imporia"
"facts","No entry from Kolechia","No se admiten entradas de Kolechia"
"facts","Possible Terrorist Admitted","Admisión de posibles terroristas"
"facts","Entrant Holds Conflicting Passports","Pasaportes no coincidentes"
"facts","Entrant must have a passport","Para entrar se requerirá pasaporte"
"facts","Foreigners require an entry permit","Permiso de entrada para los extranjeros"
"facts","Foreigners require an entry ticket","Tique de acceso para los extranjeros"
"facts","All documents must be current","Los documentos deben estar en regla"
"facts","Workers must have a work pass","Permiso de trabajo para trabajadores"
"facts","Citizens must have an id card","Los arstotzkos deben tener un D.A.I."
"facts","Foreigners require an id supplement","Tarjeta de identidad para extranjeros"
"facts","Arstotzkan citizens only","Solo ciudadanos arstotzkos"
"facts","No entry from United Federation","No pueden entrar ciudadanos de la U.F."
"facts","No weapons or contraband","Ni armas ni contrabando"
"facts","All Kolechians must be searched","Los kolechios deben ser escaneados"
"facts","Diplomats require authorization","Ningún diplomático sin autorización"
"facts","Entrant must have polio vaccine cert","Requerida vacuna contra la polio"
"facts","Asylum seekers must have a grant","Concesión de asilo requerida para asilo"
"facts","Foreigners require an access permit","Permiso de acceso para los extranjeros"
"facts","CONFISCATE ARSTOTZKAN PASSPORTS BELONGING TO ALTAN RESIDENTS.","DECOMISE PASAPORTES ARSTOTZKOS A RESIDENTES EN ALTAN"
"facts","CONFISCATE ALL ARSTOTZKAN PASSPORTS. NO EXCEPTIONS.","DECOMISE TODOS LOS PASAPORTES ARSTOTZKOS SIN EXCEPCIÓN"
"facts","Passport not confiscated","PASAPORTE NO CONFISCADO"
"paper:SecondPassport","West Grestin","Grestin Occ."
"paper:Rules","Basic Rules","Normas básicas"
"paper:Rules","Regional Map","Mapa de la zona"
"paper:Rules","Booth Info","Garita"
"paper:Rules","Documents","Documentos"
"paper:Rules","Confiscation","Decomiso"
"paper:Rules","Obristan","Obristán"
"paper:Rules","Antegria","Antegria"
"paper:Rules","Republia","Republia"
"paper:Rules","United","Unión"
"paper:Rules","Federation","Federal"
"paper:Rules","Impor","Imporia"
"paper:Rules","Kolechia","Kolechia"
"paper:Rules","Arstotzka","Arstotzka"
"paper:Rules","ANTEGRIA","ANTEGRIA"
"paper:Rules","ARSTOTZKA","ARSTOTZKA"
"paper:Rules","IMPOR","IMPORIA"
"paper:Rules","KOLECHIA","KOLECHIA"
"paper:Rules","OBRISTAN","OBRISTÁN"
"paper:Rules","REPUBLIA","REPUBLIA"
"paper:Rules","UNITED FED.","UNIÓN FEDERAL"
"paper:Rules","Id Card (Native)","D.A.I. (Nativos)"
"paper:Rules","Entry Permit","Permiso de entrada"
"paper:Rules","Id Supplement","Tarjeta de identidad"
"paper:Rules","Access Permit","Permiso de acceso"
"paper:Rules","Work Pass","Permiso de trabajo"
"paper:Rules","Diplomatic Auth.","Autoriz. diplomática"
"paper:Rules","Grant of Asylum","Concesión de asilo"
"paper:Rules","Vaccine Cert.","Certif. de vacunación"
"intro","Congratulations.","¡Enhorabuena!"
"intro","The October labor lottery is complete. Your name was pulled.","Su nombre ha salido elegido en la lotería de trabajo."
"intro","For immediate placement, report to the Ministry of Admission at Grestin Border Checkpoint.","Preséntese inmediatamente ante el Ministerio de Admisiones, en el puesto fronterizo de Grestin."
"intro","An apartment will be provided for you and your family in East Grestin. Expect a Class-8 dwelling.","Se le proporcionará una vivienda de clase 8 en Grestin Oriental, en la cual podrá alojarse junto a su familia."
"intro","Glory to Arstotzka.","Gloria a Arstotzka."
"end:in-debt","Arstotzka has zero tolerance for delinquency.","Arstotzka observa una política de tolerancia cero contra la delincuencia."
"end:in-debt","Your family will be sent back to their village.","Su familia será enviada de vuelta a su aldea natal."
"end:in-debt","You are under arrest until your debts are repaid.","Usted quedará bajo arresto hasta que su deuda sea saldada."
"end:in-debt","A replacement inspector will be found easily.","Encontraremos a un nuevo inspector fácilmente."
"end:in-debt","Glory to Arstotzka.","Gloria a Arstotzka."
"end:family-dead","Your entire family is gone.","Toda su familia ha muerto."
"end:family-dead","The Ministry Of Labor focuses on Arstotzka's future growth.","El Ministerio de Trabajo se desvela por el crecimiento futuro de Arstozka"
"end:family-dead","Workers are expected to support large healthy families.","Es responsabilidad de los trabajadores mantener grupos familiares grandes y sanos."
"end:family-dead","Your position will be filled by someone more appropriate.","Su puesto de trabajo quedará a cargo de alguien más apto."
"end:family-dead","Glory to Arstotzka.","Gloria a Arstotzka."
"end:turned-over-ezic-docs","You are under arrest for associating with suspicious groups.","Está usted bajo arresto por presunta afiliación a una asociación clandestina."
"end:turned-over-ezic-docs","The Ministry of Information will perform a full audit of your recent activities.","El Ministerio de Información llevará a cabo una investigación completa de sus actividades recientes."
"end:turned-over-ezic-docs","Glory to Arstotzka.","Gloria a Arstotzka."
"end:caught-with-ezic-money","The Ministry of Income has discovered an anomaly in your earnings.","El Ministerio de Hacienda ha encontrado <br>una anomalía no justificada en sus ingresos."
"end:caught-with-ezic-money","You are under arrest pending a full audit of your recent activities.","Se le mantendrá bajo arresto y en espera de una auditoría completa de sus actividades recientes."
"end:caught-with-ezic-money","Your family will likewise be held for questioning.","Su familia también será susceptible de interrogación."
"end:caught-with-ezic-money","The border will remain open under a replacement inspector.","La aduana seguirá abierta gracias a un inspector sustituto."
"end:caught-with-ezic-money","Glory to Arstotzka.","Gloria a Arstotzka."
"end:killed-innocent","You are under arrest for the murder of an innocent.","Está usted bajo arresto por el asesinato de un inocente."
"end:killed-innocent","The penalty is death.","Tal crimen está sancionado con la pena de muerte."
"end:killed-innocent","Your family will be questioned about their involvement.","Se investigará la posible implicación de su familia."
"end:killed-innocent","The border will remain open under a replacement inspector.","La aduana seguirá abierta gracias a un inspector sustituto."
"end:killed-innocent","Glory to Arstotzka.","Gloria a Arstotzka."
"end:tranqed-innocent","You are under arrest for attacking an innocent.","Está usted bajo arresto por atacar a un inocente."
"end:tranqed-innocent","The penalty is forced labor.","Tal crimen está sancionado con trabajos forzados."
"end:tranqed-innocent","Your family will be questioned about their involvement.","Se investigará la posible implicación de su familia."
"end:tranqed-innocent","The border will remain open under a replacement inspector.","La aduana seguirá abierta gracias a un inspector sustituto."
"end:tranqed-innocent","Glory to Arstotzka.","Gloria a Arstotzka."
"end:killed-guard","You are under arrest for the murder of an Arstotzkan official.","Está usted bajo arresto por el asesinato de un oficial arstotzko."
"end:killed-guard","The penalty is death.","Tal crimen está sancionado con la pena de muerte."
"end:killed-guard","Your family will be questioned about their involvement.","Se investigará la posible implicación de su familia."
"end:killed-guard","The border will remain open under a replacement inspector.","La aduana seguirá abierta gracias a un inspector sustituto."
"end:killed-guard","Glory to Arstotzka.","Gloria a Arstotzka."
"end:tranqed-guard","You are under arrest for attacking an Arstotzkan official.","Está usted bajo arresto por atacar a un oficial arstotzko."
"end:tranqed-guard","The penalty is death.","Tal crimen está sancionado con la pena de muerte."
"end:tranqed-guard","Your family will be questioned about their involvement.","Se investigará la posible implicación de su familia."
"end:tranqed-guard","The border will remain open under a replacement inspector.","La aduana seguirá abierta gracias a un inspector sustituto."
"end:tranqed-guard","Glory to Arstotzka.","Gloria a Arstotzka."
"end:killed-target","You are under arrest for the murder of an innocent.","Está usted bajo arresto por el asesinato de un inocente."
"end:killed-target","The penalty is death.","Tal crimen está sancionado con la pena de muerte."
"end:killed-target","Your family will be questioned about their involvement.","Se investigará la posible implicación de su familia."
"end:killed-target","The border will remain open under a replacement inspector.","La aduana seguirá abierta gracias a un inspector sustituto."
"end:killed-target","Glory to Arstotzka.","Gloria a Arstotzka."
"end:killed-target","[A note appears from under the cell door]","[Alguien pasa una nota bajo la puerta de la celda]"
"end:killed-target","INSPECTOR - FAMILY IS SAFE - TARGET ELIMINATED BUT OTHER PROBLEMS ARISE","INSPECTOR - FAMILIA A SALVO- OBJETIVO ELIMINADO - NUEVOS PROBLEMAS"
"end:killed-target","REPLACEMENT INSPECTOR NOT COOPERATIVE - EZIC ACTIVITIES HINDERED","NUEVO INSPECTOR NO COOPERA - IMPOSIBLE  CONTINUAR ACTIVIDAD EZIC"
"end:killed-target","WE CANNOT PROVIDE FURTHER SUPPORT - EZIC TO HIBERNATE AGAIN","FIN DE APOYO - EZIC HIBERNA DE NUEVO"
"end:killed-target","FAMILY WILL BE TAKEN TO OBRISTAN - GOOD LUCK","FAMILIA ENVIADA A OBRISTÁN - SUERTE"
"end:tranqed-target","You are under arrest for attacking an innocent.","Está usted bajo arresto por atacar a un inocente."
"end:tranqed-target","The penalty is forced labor.","Tal crimen está sancionado con trabajos forzados."
"end:tranqed-target","Your family will be questioned about their involvement.","Se investigará la posible implicación de su familia."
"end:tranqed-target","The border will remain open under a replacement inspector.","La aduana seguirá abierta gracias a un inspector sustituto."
"end:tranqed-target","Glory to Arstotzka.","Gloria a Arstotzka."
"end:tranqed-target","[A note appears from under the cell door]","[Alguien pasa una nota bajo la puerta de la celda]"
"end:tranqed-target","INSPECTOR - FAMILY IS SAFE - TARGET HAS RECOVERED IN HOSPITAL","INSPECTOR - FAMILIA A SALVO - OBJETIVO ALTA EN HOSPITAL"
"end:tranqed-target","REPLACEMENT INSPECTOR NOT COOPERATIVE - EZIC ACTIVITIES HINDERED","NUEVO INSPECTOR NO COOPERA - IMPOSIBLE  CONTINUAR ACTIVIDAD EZIC"
"end:tranqed-target","WE CANNOT PROVIDE FURTHER SUPPORT - EZIC TO HIBERNATE AGAIN","FIN DE APOYO - EZIC HIBERNA DE NUEVO"
"end:tranqed-target","FAMILY WILL BE TAKEN TO OBRISTAN - GOOD LUCK","FAMILIA ENVIADA A OBRISTÁN - SUERTE"
"end:stuff-on-walls","You are under arrest for violating direct orders.","Está usted bajo arresto por no acatar órdenes directas."
"end:stuff-on-walls","The penalty is forced labor.","Tal crimen está sancionado con trabajos forzados."
"end:stuff-on-walls","Your family will be sent back to their village.","Su familia será enviada de vuelta a su aldea natal."
"end:stuff-on-walls","The border will remain open under a replacement inspector.","La aduana seguirá abierta gracias a un inspector sustituto."
"end:stuff-on-walls","Glory to Arstotzka.","Gloria a Arstotzka."
"end:arrested-boss-buddy","Your supervisor has reported you for theft of Arstotzkan property.","Su supervisor le ha denunciado por el hurto de propiedades de Arstotzka."
"end:arrested-boss-buddy","The penalty is forced labor.","Tal crimen está sancionado con trabajos forzados."
"end:arrested-boss-buddy","Your family will be sent back to their village.","Su familia será enviada de vuelta a su aldea natal."
"end:arrested-boss-buddy","The border will remain open under a replacement inspector.","La aduana seguirá abierta gracias a un inspector sustituto."
"end:arrested-boss-buddy","Glory to Arstotzka.","Gloria a Arstotzka."
"end:wall-destroyed","The Grestin Border wall has been destroyed.","El muro de la aduana de Grestin ha sido destruido."
"end:wall-destroyed","You are under arrest for failure to defend the checkpoint.","Está usted bajo arresto por su incapacidad para defender el puesto fronterizo."
"end:wall-destroyed","Your family will be sent back to their village.","Su familia será enviada de vuelta a su aldea natal."
"end:wall-destroyed","The border will reopen under a replacement inspector.","La aduana seguirá abierta gracias a un inspector sustituto."
"end:wall-destroyed","Glory to Arstotzka.","Gloria a Arstotzka."
"end:help-ezic-kill-attackers-wall-safe","Hello inspector.","Hola, inspector."
"end:help-ezic-kill-attackers-wall-safe","We have audited your recent activities.","Su actividad reciente ha sido objeto de una investigación."
"end:help-ezic-kill-attackers-wall-safe","Your involvement with a group calling themselves THE ORDER OF THE EZIC STAR has been uncovered.","Su implicación con el grupo autodenominado ""ORDEN DE LA ESTRELLA DE EZIC"" ha sido puesta en evidencia."
"end:help-ezic-kill-attackers-wall-safe","Several members of this group have been arrested in Arstotzka.","Muchos de sus miembros han sido arrestados en Arstotzka."
"end:help-ezic-kill-attackers-wall-safe","At least one EZIC member has confessed to receiving your help.","Al menos uno de ellos ha confesado haber recibido su ayuda."
"end:help-ezic-kill-attackers-wall-safe","This represents treason of the highest order.","Tal implicación constituye un delito de alta traición."
"end:help-ezic-kill-attackers-wall-safe","Goodbye inspector.","Adiós, inspector."
"end:help-ezic-kill-attackers-wall-safe","The execution is scheduled for tonight.","Su ejecución tendrá lugar esta misma noche."
"end:help-ezic-kill-attackers-wall-safe","Your family's safety is unknown.","Ignoramos si su familia está a salvo."
"end:help-ezic-kill-attackers-wall-safe","EZIC has been crushed. The balance of justice is restored.","EZIC ha sido aniquilada. La balanza de la justicia ha sido restituida."
"end:help-ezic-kill-attackers-wall-safe","Glory to Arstotzka.","Gloria a Arstotzka."
"end:help-ezic-kill-attackers-wall-safe","[A note appears from under the cell door]","[Alguien pasa una nota bajo la puerta de la celda]"
"end:help-ezic-kill-attackers-wall-safe","INSPECTOR - YOU HAVE BETRAYED US AT THE LAST MOMENT","INSPECTOR - NOS HA TRAICIONADO EN EL ÚLTIMO MOMENTO"
"end:help-ezic-kill-attackers-wall-safe","THIS CHAPTER OF EZIC IS OVER - WE CAN OFFER NO HELP TO YOUR FAMILY","FIN DE EPISODIO PARA EZIC - NO MÁS AYUDA A SU FAMILIA"
"end:help-ezic-kill-attackers-wall-destroyed","The border has been pierced.","Hemos abierto una brecha en la frontera."
"end:help-ezic-kill-attackers-wall-destroyed","It is a glorious day for THE ORDER OF THE EZIC STAR but you have betrayed us at the last moment.","Hoy es un día glorioso para la ORDEN DE LA ESTRELLA DE EZIC, pero usted nos ha traicionado en el último momento."
"end:help-ezic-kill-attackers-wall-destroyed","EZIC grows strong while the corrupt and greedy weaken.","EZIC se fortalece. La corrupción y la codicia se debilitan."
"end:help-ezic-kill-attackers-wall-destroyed","Your betrayal means you have chosen the wrong side.","Su traición le sitúa en el bando equivocado."
"end:help-ezic-kill-attackers-wall-destroyed","There is no place for you or your family in this revolution.","Su familia y usted ya no tienen cabida en esta revolución."
"end:help-ezic-kill-attackers-wall-destroyed","Goodbye inspector.","Adiós, inspector."
"end:help-ezic-kill-attackers-wall-destroyed","Glory to the New Arstotzka.","Gloria a la Nueva Arstotzka."
"end:help-few-ezic","Hello inspector.","Hola, inspector."
"end:help-few-ezic","We have audited your recent activities.","Su actividad reciente ha sido objeto de una investigación."
"end:help-few-ezic","Your involvement with a group calling themselves THE ORDER OF THE EZIC STAR has been uncovered.","Su implicación con el grupo autodenominado ""ORDEN DE LA ESTRELLA DE EZIC"" ha sido puesta en evidencia."
"end:help-few-ezic","Several members of this group have been arrested in Arstotzka.","Muchos de sus miembros han sido arrestados en Arstotzka."
"end:help-few-ezic","At least one EZIC member has confessed to receiving your help.","Al menos uno de ellos ha confesado haber recibido su ayuda."
"end:help-few-ezic","This represents treason of the highest order.","Tal implicación constituye un delito de alta traición."
